index;stage;cohort;sexe;age;migration;end1sum
24610;Smolt;2003;NA;Other;NA;NA
24611;Smolt;2003;NA;Other;NA;NA
24612;Smolt;2003;NA;Other;NA;NA
24613;Smolt;2003;NA;Other;NA;NA
24614;Smolt;2003;NA;Other;NA;NA
24615;Smolt;2003;NA;Other;NA;NA
24616;Smolt;2003;NA;Other;NA;NA
24617;Smolt;2003;NA;Other;NA;NA
24618;Smolt;2003;NA;Other;NA;NA
24619;Smolt;2003;NA;Other;NA;NA
24620;Smolt;2003;NA;Other;NA;NA
24621;Adult;2001;F;2SW;1,400720463;3,142257938
24622;Smolt;2003;NA;Other;NA;NA
24623;Smolt;2003;NA;Other;NA;NA
24624;Smolt;2003;NA;Other;NA;NA
24625;Adult;2001;F;2SW;0,975860319;2,876219888
24626;Adult;2001;NA;2SW;1,087920834;2,838866383
24627;Smolt;2003;NA;Other;NA;NA
24628;Smolt;2003;NA;Other;NA;NA
24629;Smolt;2003;NA;Other;NA;NA
24630;Adult;2001;NA;2SW;NA;NA
24631;Adult;2001;NA;2SW;NA;NA
24632;Smolt;2003;NA;Other;NA;NA
24633;Smolt;2003;NA;Other;NA;NA
24634;Adult;2001;F;2SW;1,125274339;2,638091294
24635;Adult;2001;F;2SW;1,003875448;2,750151809
24636;Adult;2001;F;2SW;1,237334855;NA
24637;Smolt;2003;NA;Other;NA;NA
24638;Adult;2001;F;2SW;1,280872723;2,786459959
24639;Adult;2001;NA;2SW;NA;NA
24640;Smolt;2003;NA;Other;NA;NA
24641;Adult;2001;M;2SW;1,391418063;3,198393869
24642;Adult;2002;NA;1SW;NA;NA
24643;Adult;2002;F;1SW;1,494351511;3,131022213
24644;Adult;2001;NA;2SW;NA;NA
24645;Adult;2002;M;1SW;1,262146514;3,351991483
24646;Adult;2002;NA;1SW;NA;NA
24647;Adult;2002;F;1SW;1,161024983;NA
24648;Adult;2002;NA;1SW;NA;NA
24649;Adult;2001;NA;2SW;NA;NA
24650;Adult;2001;F;2SW;1,119827322;2,64788601
24651;Adult;2002;M;1SW;1,19473216;2,973722054
24652;Adult;2002;NA;1SW;NA;NA
24653;Adult;2002;NA;1SW;NA;NA
24654;Adult;2002;NA;1SW;NA;NA
24655;Adult;2002;NA;1SW;NA;NA
24656;Adult;2002;NA;1SW;NA;NA
24657;Adult;2002;NA;1SW;NA;NA
24658;Adult;2002;M;1SW;1,224694095;3,535508336
24659;Adult;2002;NA;1SW;NA;NA
24660;Adult;2002;F;1SW;1,524313446;NA
24661;Adult;2002;NA;1SW;NA;NA
24662;Adult;2002;NA;1SW;NA;NA
24663;Adult;2002;NA;1SW;NA;NA
24664;Adult;2002;NA;1SW;NA;NA
24665;Adult;2002;F;1SW;1,415701431;NA
24666;Adult;2002;NA;1SW;NA;NA
24667;Adult;2002;NA;1SW;NA;NA
24668;Adult;2002;NA;1SW;NA;NA
24669;Adult;2002;NA;1SW;NA;NA
24670;Adult;2002;M;1SW;1,258401272;3,438132047
24671;Adult;2002;NA;1SW;NA;NA
24672;Adult;2002;NA;1SW;NA;NA
24673;Adult;2002;NA;1SW;NA;NA
24674;Adult;2002;NA;1SW;NA;NA
24675;Adult;2002;F;1SW;1,232184579;2,595452624
24676;Adult;2002;NA;1SW;NA;NA
24677;Adult;2002;NA;1SW;NA;NA
24678;Adult;2002;NA;1SW;NA;NA
24679;Adult;2002;NA;1SW;NA;NA
24680;Adult;2002;NA;1SW;NA;NA
24681;Adult;2002;NA;1SW;NA;NA
24682;Adult;2002;NA;1SW;NA;NA
24683;Adult;2002;NA;1SW;NA;NA
24684;Adult;2002;NA;1SW;NA;NA
24685;Adult;2002;NA;1SW;NA;NA
24686;Adult;2002;M;1SW;1,176005951;3,138512696
24687;Adult;2002;NA;1SW;NA;NA
24688;Adult;2002;NA;1SW;NA;NA
24689;Adult;2002;M;1SW;1,146044016;2,554254963
24690;Adult;2002;NA;1SW;NA;NA
24691;Adult;2002;F;1SW;1,217203611;2,936269635
24692;Adult;2002;NA;1SW;NA;NA
24693;Adult;2002;NA;1SW;NA;NA
24694;Adult;2002;NA;1SW;NA;NA
24695;Adult;2002;NA;1SW;NA;NA
24696;Adult;2002;NA;1SW;NA;NA
24697;Adult;2002;NA;1SW;NA;NA
24698;Adult;2002;NA;1SW;NA;NA
24699;Adult;2002;M;1SW;1,528058687;3,351991483
24700;Adult;2002;NA;1SW;NA;NA
24701;Adult;2002;NA;1SW;NA;NA
24702;Adult;2002;NA;1SW;NA;NA
24703;Adult;2002;NA;1SW;NA;NA
24704;Adult;2002;NA;1SW;NA;NA
24705;Adult;2002;NA;1SW;NA;NA
24706;Adult;2002;F;1SW;1,145027558;2,456878674
24707;Adult;2002;NA;1SW;NA;NA
24708;Adult;2002;NA;1SW;NA;NA
24709;Adult;2002;NA;1SW;NA;NA
24710;Adult;2002;M;1SW;1,044922485;2,898817216
24711;Adult;2002;NA;1SW;NA;NA
24712;Adult;2002;NA;1SW;NA;NA
24713;Adult;2002;NA;1SW;NA;NA
24714;Adult;2002;M;1SW;1,449408608;3,164729389
24715;Adult;2002;NA;1SW;NA;NA
24716;Adult;2002;M;1SW;1,183496434;2,88758149
24717;Adult;2002;NA;1SW;NA;NA
24718;Adult;2002;F;1SW;1,299598933;3,520527368
24719;Adult;2002;NA;1SW;NA;NA
24720;Adult;2002;NA;1SW;NA;NA
24721;Adult;2002;NA;1SW;NA;NA
24722;Adult;2002;NA;1SW;NA;NA
24723;Adult;2002;F;1SW;1,213458369;2,685338429
24724;Adult;2002;NA;1SW;NA;NA
24725;Adult;2002;NA;1SW;NA;NA
24726;Adult;2002;M;1SW;1,352032319;NA
24727;Adult;2002;NA;1SW;NA;NA
24728;Adult;2002;M;1SW;1,063648694;2,967223634
24729;Adult;2002;F;1SW;1,295853691;3,520527368
24730;Adult;2002;NA;1SW;NA;NA
24731;Adult;2002;NA;1SW;NA;NA
24732;Adult;2002;M;1SW;1,01496055;3,048626891
24733;Adult;2002;NA;1SW;NA;NA
24734;Adult;2002;NA;1SW;NA;NA
24735;Adult;2002;NA;1SW;1,242452778;2,981212537
24736;Adult;2002;NA;1SW;NA;NA
24737;Adult;2002;NA;1SW;NA;NA
24738;Adult;2002;NA;1SW;NA;NA
24739;Adult;2002;NA;1SW;NA;NA
24740;Adult;2002;F;1SW;0,898858051;2,996193505
24741;Adult;2002;NA;1SW;NA;NA
24742;Adult;2002;NA;1SW;NA;NA
24743;Adult;2002;NA;1SW;NA;NA
24744;Adult;2002;F;1SW;1,044922485;3,116041245
24745;Adult;2002;NA;1SW;NA;NA
24746;Adult;2002;F;1SW;1,228439337;3,142257938
24747;Adult;2002;NA;1SW;NA;NA
24748;Adult;2002;F;1SW;1,262146514;3,258360436
24749;Adult;2002;F;1SW;1,449408608;3,067353101
24750;Adult;2002;M;1SW;NA;NA
24751;Adult;2002;F;1SW;1,239675063;3,220908018
24752;Adult;2002;NA;1SW;NA;NA
24753;Adult;2002;M;1SW;NA;NA
24754;Adult;2002;NA;1SW;NA;NA
24755;Adult;2002;F;1SW;NA;NA
24756;Adult;2002;F;1SW;NA;NA
24757;Adult;2002;NA;1SW;NA;NA
24758;Adult;2001;NA;2SW;NA;NA
24759;Adult;2002;NA;1SW;NA;NA
24760;Adult;2002;NA;1SW;NA;NA
24761;Adult;2002;F;1SW;NA;NA
24762;Adult;2002;NA;1SW;NA;NA
24763;Adult;2002;NA;1SW;NA;NA
24764;Adult;2002;M;1SW;NA;NA
24765;Adult;2002;NA;1SW;NA;NA
24766;Adult;2002;NA;1SW;NA;NA
24767;Adult;2002;F;1SW;NA;NA
24768;Adult;2002;F;1SW;NA;NA
24769;Adult;2002;F;1SW;NA;NA
24770;Adult;2002;M;1SW;NA;NA
24771;Adult;2002;NA;1SW;NA;NA
24772;Adult;2002;NA;1SW;NA;NA
24773;Adult;2002;NA;1SW;NA;NA
24774;Adult;2002;F;1SW;NA;NA
24775;Adult;2001;NA;2SW;NA;NA
24776;Adult;2002;F;1SW;NA;NA
24777;Adult;2002;M;1SW;NA;NA
24778;Adult;2002;F;1SW;NA;NA
24779;Adult;2002;M;1SW;NA;NA
24780;Adult;2002;M;1SW;NA;NA
24781;Adult;2002;M;1SW;NA;NA
24782;Adult;2001;F;2SW;NA;NA
24783;Adult;2002;F;1SW;NA;NA
24784;Adult;2002;M;1SW;NA;NA
24785;Adult;2002;F;1SW;NA;NA
24786;Adult;2002;F;1SW;NA;NA
24787;Adult;2002;F;1SW;NA;NA
24788;Adult;2002;F;1SW;NA;NA
24789;Adult;2002;NA;1SW;NA;NA
24790;Adult;2002;F;1SW;NA;NA
24791;Adult;2002;NA;1SW;NA;NA
24792;Adult;2002;NA;1SW;NA;NA
24793;Adult;2002;M;1SW;NA;NA
24794;Adult;2002;F;1SW;NA;NA
24795;Adult;2002;NA;1SW;NA;NA
24796;Adult;2002;M;1SW;NA;NA
24797;Adult;2002;NA;1SW;NA;NA
24798;Adult;2002;NA;1SW;NA;NA
24799;Adult;2002;NA;1SW;NA;NA
24800;Adult;2002;NA;1SW;NA;NA
24801;Adult;2002;NA;1SW;NA;NA
24802;Adult;2003;F;1SW;NA;NA
24803;Adult;2003;M;1SW;NA;NA
24804;Adult;2002;F;2SW;NA;NA
24805;Adult;2002;F;2SW;NA;NA
24806;Adult;2003;NA;1SW;NA;NA
24807;Smolt;2004;NA;Other;NA;NA
24808;Adult;2002;NA;2SW;0,947546196;2,161004565
24809;Smolt;2004;NA;Other;NA;NA
24810;Smolt;2004;NA;Other;NA;NA
24811;Smolt;2004;NA;1FW;NA;NA
24812;Smolt;2004;NA;1FW;NA;NA
24813;Smolt;2004;NA;2FW;NA;NA
24814;Smolt;2004;NA;1FW;NA;NA
24815;Smolt;2004;NA;1FW;NA;NA
24816;Smolt;2004;NA;1FW;NA;NA
24817;Smolt;2004;NA;Other;NA;NA
24818;Smolt;2004;NA;Other;NA;NA
24819;Smolt;2004;NA;1FW;NA;NA
24820;Smolt;2004;NA;1FW;NA;NA
24821;Smolt;2004;NA;1FW;NA;NA
24822;Smolt;2004;NA;Other;NA;NA
24823;Smolt;2004;NA;Other;NA;NA
24824;Smolt;2004;NA;1FW;NA;NA
24825;Smolt;2004;NA;1FW;NA;NA
24826;Smolt;2004;NA;1FW;NA;NA
24827;Smolt;2004;NA;Other;NA;NA
24828;Smolt;2004;NA;Other;NA;NA
24829;Smolt;2004;NA;Other;NA;NA
24830;Smolt;2004;NA;Other;NA;NA
24831;Smolt;2004;NA;Other;NA;NA
24832;Smolt;2004;NA;2FW;NA;NA
24833;Smolt;2004;NA;1FW;NA;NA
24834;Smolt;2004;NA;Other;NA;NA
24835;Smolt;2004;NA;1FW;NA;NA
24836;Smolt;2004;NA;1FW;0,928064313;NA
24837;Smolt;2004;NA;Other;NA;NA
24838;Adult;2002;F;2SW;1,368072122;2,829528007
24839;Smolt;2004;F;2FW;1,339382417;NA
24840;Smolt;2004;NA;2FW;NA;NA
24841;Smolt;2004;NA;1FW;NA;NA
24842;Smolt;2004;NA;1FW;NA;NA
24843;Smolt;2004;NA;1FW;NA;NA
24844;Smolt;2004;NA;Other;NA;NA
24845;Smolt;2004;NA;2FW;NA;NA
24846;Smolt;2004;NA;2FW;NA;NA
24847;Smolt;2004;NA;2FW;NA;NA
24848;Smolt;2004;NA;1FW;NA;NA
24849;Smolt;2004;NA;1FW;NA;NA
24850;Smolt;2004;NA;1FW;NA;NA
24851;Smolt;2004;M;1FW;0,999339653;NA
24852;Smolt;2004;NA;1FW;NA;NA
24853;Smolt;2004;NA;1FW;NA;NA
24854;Smolt;2004;NA;1FW;NA;NA
24855;Smolt;2004;NA;1FW;NA;NA
24856;Adult;2002;NA;2SW;1,727599608;3,291777632
24857;Smolt;2004;NA;Other;NA;NA
24858;Smolt;2004;NA;Other;NA;NA
24859;Smolt;2004;NA;Other;NA;NA
24860;Smolt;2004;NA;Other;NA;NA
24861;Smolt;2004;NA;Other;NA;NA
24862;Smolt;2004;NA;Other;NA;NA
24863;Smolt;2004;NA;Other;NA;NA
24864;Smolt;2004;NA;Other;NA;NA
24865;Smolt;2004;NA;Other;NA;NA
24866;Smolt;2004;NA;Other;NA;NA
24867;Smolt;2004;NA;2FW;NA;NA
24868;Smolt;2004;NA;2FW;NA;NA
24869;Smolt;2004;NA;2FW;NA;NA
24870;Smolt;2004;NA;2FW;NA;NA
24871;Smolt;2004;NA;2FW;NA;NA
24872;Smolt;2004;NA;2FW;NA;NA
24873;Smolt;2004;NA;2FW;NA;NA
24874;Smolt;2004;F;2FW;1,326118117;NA
24875;Smolt;2004;M;2FW;1,147829943;NA
24876;Smolt;2004;NA;Other;NA;NA
24877;Smolt;2004;NA;1FW;NA;NA
24878;Smolt;2004;NA;1FW;NA;NA
24879;Smolt;2004;NA;2FW;NA;NA
24880;Smolt;2004;NA;1FW;NA;NA
24881;Smolt;2004;NA;1FW;NA;NA
24882;Smolt;2004;NA;1FW;NA;NA
24883;Smolt;2004;NA;1FW;NA;NA
24884;Smolt;2004;NA;1FW;NA;NA
24885;Smolt;2004;NA;1FW;NA;NA
24886;Smolt;2004;NA;1FW;NA;NA
24887;Smolt;2004;NA;1FW;NA;NA
24888;Smolt;2004;NA;1FW;NA;NA
24889;Smolt;2004;NA;1FW;NA;NA
24890;Smolt;2004;NA;1FW;NA;NA
24891;Smolt;2004;NA;1FW;NA;NA
24892;Smolt;2004;NA;1FW;NA;NA
24893;Smolt;2004;NA;1FW;NA;NA
24894;Smolt;2004;NA;1FW;NA;NA
24895;Smolt;2004;NA;1FW;NA;NA
24896;Smolt;2004;NA;2FW;NA;NA
24897;Smolt;2004;NA;2FW;NA;NA
24898;Smolt;2004;NA;1FW;NA;NA
24899;Smolt;2004;NA;2FW;NA;NA
24900;Smolt;2004;NA;1FW;1,098828147;NA
24901;Smolt;2004;NA;2FW;NA;NA
24902;Smolt;2004;NA;1FW;NA;NA
24903;Smolt;2004;NA;1FW;NA;NA
24904;Smolt;2004;NA;1FW;NA;NA
24905;Smolt;2004;NA;1FW;NA;NA
24906;Smolt;2004;NA;Other;NA;NA
24907;Smolt;2004;NA;Other;NA;NA
24908;Smolt;2004;NA;Other;NA;NA
24909;Smolt;2004;NA;1FW;NA;NA
24910;Smolt;2004;NA;Other;NA;NA
24911;Smolt;2004;NA;Other;NA;NA
24912;Smolt;2004;NA;Other;NA;NA
24913;Smolt;2004;NA;1FW;NA;NA
24914;Smolt;2004;NA;1FW;NA;NA
24915;Adult;2002;F;2SW;0,966521943;2,549376719
24916;Smolt;2004;NA;Other;NA;NA
24917;Smolt;2004;NA;Other;NA;NA
24918;Smolt;2004;NA;1FW;NA;NA
24919;Smolt;2004;NA;2FW;NA;NA
24920;Smolt;2004;NA;1FW;NA;NA
24921;Smolt;2004;NA;1FW;NA;NA
24922;Smolt;2004;NA;1FW;NA;NA
24923;Smolt;2004;NA;1FW;NA;NA
24924;Smolt;2004;NA;Other;NA;NA
24925;Smolt;2004;NA;1FW;NA;NA
24926;Smolt;2004;NA;Other;NA;NA
24927;Smolt;2004;NA;1FW;NA;NA
24928;Smolt;2004;NA;Other;NA;NA
24929;Smolt;2004;NA;Other;NA;NA
24930;Smolt;2004;NA;Other;NA;NA
24931;Smolt;2004;NA;Other;NA;NA
24932;Smolt;2004;NA;2FW;NA;NA
24933;Smolt;2004;F;1FW;1,06467538;NA
24934;Smolt;2004;NA;1FW;NA;NA
24935;Smolt;2004;NA;Other;NA;NA
24936;Smolt;2004;NA;1FW;NA;NA
24937;Smolt;2004;NA;Other;NA;NA
24938;Smolt;2004;NA;Other;NA;NA
24939;Smolt;2004;NA;Other;NA;NA
24940;Smolt;2004;NA;Other;NA;NA
24941;Smolt;2004;NA;Other;NA;NA
24942;Smolt;2004;NA;Other;NA;NA
24943;Smolt;2004;NA;Other;NA;NA
24944;Smolt;2004;NA;Other;NA;NA
24945;Smolt;2004;NA;1FW;NA;NA
24946;Smolt;2004;NA;2FW;NA;NA
24947;Smolt;2004;NA;2FW;NA;NA
24948;Smolt;2004;M;2FW;1,250288243;NA
24949;Smolt;2004;NA;2FW;NA;NA
24950;Smolt;2004;NA;Other;NA;NA
24951;Smolt;2004;NA;1FW;NA;NA
24952;Smolt;2004;NA;1FW;NA;NA
24953;Smolt;2004;NA;1FW;NA;NA
24954;Smolt;2004;NA;1FW;NA;NA
24955;Smolt;2004;NA;Other;NA;NA
24956;Smolt;2004;NA;Other;NA;NA
24957;Smolt;2004;NA;Other;NA;NA
24958;Smolt;2004;NA;2FW;NA;NA
24959;Smolt;2004;NA;1FW;NA;NA
24960;Smolt;2004;NA;1FW;NA;NA
24961;Smolt;2004;NA;Other;NA;NA
24962;Smolt;2004;NA;Other;NA;NA
24963;Smolt;2004;NA;1FW;NA;NA
24964;Smolt;2004;NA;1FW;NA;NA
24965;Smolt;2004;NA;Other;NA;NA
24966;Smolt;2004;NA;Other;NA;NA
24967;Smolt;2004;NA;2FW;NA;NA
24968;Adult;2002;NA;2SW;NA;NA
24969;Smolt;2004;NA;Other;NA;NA
24970;Smolt;2004;NA;Other;NA;NA
24971;Smolt;2004;NA;1FW;NA;NA
24972;Smolt;2004;NA;Other;NA;NA
24973;Smolt;2004;NA;1FW;NA;NA
24974;Smolt;2004;NA;Other;NA;NA
24975;Smolt;2004;NA;2FW;NA;NA
24976;Smolt;2004;NA;1FW;NA;NA
24977;Smolt;2004;NA;1FW;NA;NA
24978;Smolt;2004;NA;Other;NA;NA
24979;Smolt;2004;NA;1FW;1,265137272;NA
24980;Smolt;2004;NA;Other;NA;NA
24981;Smolt;2004;NA;Other;NA;NA
24982;Smolt;2004;NA;Other;NA;NA
24983;Smolt;2004;NA;Other;NA;NA
24984;Smolt;2004;NA;Other;NA;NA
24985;Smolt;2004;NA;1FW;NA;NA
24986;Smolt;2004;NA;2FW;NA;NA
24987;Smolt;2004;NA;2FW;NA;NA
24988;Smolt;2004;NA;2FW;NA;NA
24989;Smolt;2004;NA;1FW;NA;NA
24990;Smolt;2004;NA;Other;NA;NA
24991;Smolt;2004;NA;Other;NA;NA
24992;Smolt;2004;NA;Other;NA;NA
24993;Smolt;2004;NA;Other;NA;NA
24994;Smolt;2004;NA;Other;NA;NA
24995;Smolt;2004;NA;Other;NA;NA
24996;Smolt;2004;NA;Other;NA;NA
24997;Smolt;2004;NA;Other;NA;NA
24998;Smolt;2004;NA;Other;NA;NA
24999;Smolt;2004;NA;Other;NA;NA
25000;Smolt;2004;NA;Other;NA;NA
25001;Smolt;2004;NA;Other;NA;NA
25002;Smolt;2004;NA;Other;NA;NA
25003;Smolt;2004;NA;Other;NA;NA
25004;Smolt;2004;NA;Other;NA;NA
25005;Smolt;2004;NA;Other;NA;NA
25006;Smolt;2004;NA;Other;NA;NA
25007;Smolt;2004;F;2FW;1,384974848;NA
25008;Smolt;2004;NA;Other;NA;NA
25009;Smolt;2004;NA;Other;NA;NA
25010;Smolt;2004;NA;Other;NA;NA
25011;Smolt;2004;NA;Other;NA;NA
25012;Smolt;2004;NA;Other;NA;NA
25013;Smolt;2004;NA;Other;NA;NA
25014;Smolt;2004;NA;Other;NA;NA
25015;Smolt;2004;NA;Other;NA;NA
25016;Smolt;2004;NA;Other;NA;NA
25017;Smolt;2004;NA;Other;NA;NA
25018;Smolt;2004;NA;Other;NA;NA
25019;Smolt;2004;NA;Other;NA;NA
25020;Smolt;2004;NA;Other;NA;NA
25021;Smolt;2004;NA;Other;NA;NA
25022;Smolt;2004;NA;Other;NA;NA
25023;Smolt;2004;NA;Other;NA;NA
25024;Smolt;2004;NA;Other;NA;NA
25025;Smolt;2004;NA;Other;NA;NA
25026;Smolt;2004;NA;Other;NA;NA
25027;Smolt;2004;NA;Other;NA;NA
25028;Smolt;2004;NA;Other;NA;NA
25029;Smolt;2004;NA;Other;NA;NA
25030;Smolt;2004;NA;Other;NA;NA
25031;Smolt;2004;NA;Other;NA;NA
25032;Smolt;2004;NA;Other;NA;NA
25033;Smolt;2004;NA;Other;NA;NA
25034;Smolt;2004;NA;Other;NA;NA
25035;Smolt;2004;NA;Other;NA;NA
25036;Smolt;2004;NA;Other;NA;NA
25037;Smolt;2004;NA;Other;NA;NA
25038;Smolt;2004;NA;Other;NA;NA
25039;Smolt;2004;NA;Other;NA;NA
25040;Smolt;2004;NA;Other;NA;NA
25041;Smolt;2004;NA;Other;NA;NA
25042;Smolt;2004;NA;Other;NA;NA
25043;Smolt;2004;NA;Other;NA;NA
25044;Smolt;2004;NA;Other;NA;NA
25045;Smolt;2004;NA;Other;NA;NA
25046;Smolt;2004;NA;Other;NA;NA
25047;Smolt;2004;NA;Other;NA;NA
25048;Smolt;2004;NA;Other;NA;NA
25049;Smolt;2004;NA;Other;NA;NA
25050;Smolt;2004;NA;Other;NA;NA
25051;Smolt;2004;NA;Other;NA;NA
25052;Smolt;2004;NA;2FW;NA;NA
25053;Smolt;2004;NA;Other;NA;NA
25054;Smolt;2004;NA;Other;NA;NA
25055;Smolt;2004;NA;Other;NA;NA
25056;Smolt;2004;NA;Other;NA;NA
25057;Smolt;2004;NA;Other;NA;NA
25058;Smolt;2004;NA;Other;NA;NA
25059;Smolt;2004;NA;Other;NA;NA
25060;Smolt;2004;NA;Other;NA;NA
25061;Smolt;2004;NA;Other;NA;NA
25062;Smolt;2004;NA;Other;NA;NA
25063;Smolt;2004;NA;Other;NA;NA
25064;Smolt;2004;NA;Other;NA;NA
25065;Smolt;2004;NA;Other;NA;NA
25066;Smolt;2004;NA;Other;NA;NA
25067;Smolt;2004;NA;Other;NA;NA
25068;Smolt;2004;NA;Other;NA;NA
25069;Smolt;2004;NA;Other;NA;NA
25070;Smolt;2004;NA;Other;NA;NA
25071;Smolt;2004;NA;Other;NA;NA
25072;Smolt;2004;NA;Other;NA;NA
25073;Smolt;2004;NA;Other;NA;NA
25074;Smolt;2004;NA;Other;NA;NA
25075;Smolt;2004;NA;Other;NA;NA
25076;Smolt;2004;NA;Other;NA;NA
25077;Smolt;2004;NA;Other;NA;NA
25078;Smolt;2004;NA;Other;NA;NA
25079;Smolt;2004;NA;Other;NA;NA
25080;Smolt;2004;NA;Other;NA;NA
25081;Smolt;2004;NA;Other;NA;NA
25082;Smolt;2004;NA;Other;NA;NA
25083;Smolt;2004;NA;Other;NA;NA
25084;Smolt;2004;NA;Other;NA;NA
25085;Smolt;2004;NA;Other;NA;NA
25086;Smolt;2004;NA;Other;NA;NA
25087;Smolt;2004;NA;Other;NA;NA
25088;Smolt;2004;NA;Other;NA;NA
25089;Smolt;2004;NA;1FW;NA;NA
25090;Smolt;2004;F;2FW;1,363286311;NA
25091;Smolt;2004;NA;Other;NA;NA
25092;Smolt;2004;NA;Other;NA;NA
25093;Smolt;2004;NA;2FW;NA;NA
25094;Smolt;2004;NA;2FW;NA;NA
25095;Smolt;2004;NA;1FW;NA;NA
25096;Smolt;2004;NA;1FW;NA;NA
25097;Smolt;2004;NA;1FW;NA;NA
25098;Smolt;2004;NA;1FW;NA;NA
25099;Smolt;2004;NA;Other;NA;NA
25100;Smolt;2004;NA;Other;NA;NA
25101;Smolt;2004;NA;1FW;NA;NA
25102;Smolt;2004;NA;1FW;NA;NA
25103;Smolt;2004;NA;1FW;NA;NA
25104;Smolt;2004;NA;Other;NA;NA
25105;Smolt;2004;NA;1FW;NA;NA
25106;Smolt;2004;NA;Other;NA;NA
25107;Smolt;2004;NA;Other;NA;NA
25108;Smolt;2004;NA;Other;NA;NA
25109;Smolt;2004;NA;1FW;NA;NA
25110;Smolt;2004;NA;Other;NA;NA
25111;Smolt;2004;NA;Other;NA;NA
25112;Smolt;2004;NA;1FW;NA;NA
25113;Smolt;2004;M;1FW;0,829399318;NA
25114;Smolt;2004;NA;1FW;NA;NA
25115;Smolt;2004;NA;1FW;NA;NA
25116;Smolt;2004;NA;2FW;NA;NA
25117;Smolt;2004;NA;1FW;NA;NA
25118;Smolt;2004;NA;1FW;NA;NA
25119;Smolt;2004;NA;1FW;NA;NA
25120;Smolt;2004;NA;2FW;NA;NA
25121;Smolt;2004;NA;Other;NA;NA
25122;Smolt;2004;NA;Other;NA;NA
25123;Smolt;2004;NA;Other;NA;NA
25124;Smolt;2004;NA;Other;NA;NA
25125;Smolt;2004;NA;Other;NA;NA
25126;Smolt;2004;NA;Other;NA;NA
25127;Smolt;2004;NA;Other;NA;NA
25128;Smolt;2004;NA;Other;NA;NA
25129;Smolt;2004;NA;Other;NA;NA
25130;Smolt;2004;NA;Other;NA;NA
25131;Smolt;2004;NA;Other;NA;NA
25132;Smolt;2004;NA;1FW;0,9726114;NA
25133;Smolt;2004;NA;1FW;NA;NA
25134;Smolt;2004;NA;1FW;NA;NA
25135;Smolt;2004;NA;1FW;NA;NA
25136;Smolt;2004;NA;1FW;NA;NA
25137;Smolt;2004;NA;1FW;NA;NA
25138;Smolt;2004;NA;1FW;NA;NA
25139;Smolt;2004;NA;1FW;NA;NA
25140;Smolt;2004;NA;1FW;NA;NA
25141;Smolt;2004;NA;1FW;NA;NA
25142;Smolt;2004;F;1FW;NA;NA
25143;Smolt;2004;NA;1FW;NA;NA
25144;Smolt;2004;NA;1FW;NA;NA
25145;Smolt;2004;NA;1FW;NA;NA
25146;Smolt;2004;NA;Other;NA;NA
25147;Smolt;2004;NA;Other;NA;NA
25148;Smolt;2004;NA;Other;NA;NA
25149;Smolt;2004;NA;Other;NA;NA
25150;Smolt;2004;NA;Other;NA;NA
25151;Smolt;2004;NA;Other;NA;NA
25152;Smolt;2004;NA;Other;NA;NA
25153;Smolt;2004;NA;Other;NA;NA
25154;Smolt;2004;M;1FW;NA;NA
25155;Smolt;2004;NA;2FW;NA;NA
25156;Smolt;2004;NA;2FW;NA;NA
25157;Smolt;2004;NA;1FW;NA;NA
25158;Smolt;2004;NA;1FW;NA;NA
25159;Adult;2002;F;2SW;0,919830062;NA
25160;Smolt;2004;NA;Other;NA;NA
25161;Smolt;2004;NA;Other;NA;NA
25162;Smolt;2004;NA;Other;NA;NA
25163;Smolt;2004;NA;Other;NA;NA
25164;Smolt;2004;NA;Other;NA;NA
25165;Adult;2002;NA;2SW;NA;NA
25166;Smolt;2004;M;1FW;NA;NA
25167;Smolt;2004;NA;2FW;NA;NA
25168;Smolt;2004;NA;2FW;NA;NA
25169;Smolt;2004;NA;1FW;NA;NA
25170;Smolt;2004;NA;1FW;NA;NA
25171;Smolt;2004;NA;1FW;NA;NA
25172;Smolt;2004;NA;1FW;NA;NA
25173;Smolt;2004;NA;1FW;NA;NA
25174;Smolt;2004;NA;Other;NA;NA
25175;Smolt;2004;NA;Other;NA;NA
25176;Smolt;2004;NA;Other;NA;NA
25177;Smolt;2004;NA;Other;NA;NA
25178;Smolt;2004;NA;Other;NA;NA
25179;Smolt;2004;NA;Other;NA;NA
25180;Smolt;2004;NA;Other;NA;NA
25181;Smolt;2004;NA;Other;NA;NA
25182;Smolt;2004;NA;Other;NA;NA
25183;Smolt;2004;NA;Other;NA;NA
25184;Smolt;2004;NA;Other;NA;NA
25185;Smolt;2004;NA;Other;NA;NA
25186;Smolt;2004;NA;Other;NA;NA
25187;Smolt;2004;NA;Other;NA;NA
25188;Smolt;2004;NA;Other;NA;NA
25189;Smolt;2004;NA;Other;NA;NA
25190;Smolt;2004;NA;Other;NA;NA
25191;Smolt;2004;NA;Other;NA;NA
25192;Smolt;2004;NA;Other;NA;NA
25193;Smolt;2004;NA;Other;NA;NA
25194;Smolt;2004;NA;Other;NA;NA
25195;Smolt;2004;NA;Other;NA;NA
25196;Smolt;2004;NA;Other;NA;NA
25197;Smolt;2004;NA;Other;NA;NA
25198;Smolt;2004;NA;Other;NA;NA
25199;Smolt;2004;NA;Other;NA;NA
25200;Smolt;2004;NA;Other;NA;NA
