"Parameter";"Rhat";"zchain1";"zchain2";"zchain3";"zchain4";"zchain5";"zchain6";"Effective"
"Alpha2[24, 1]";0,999976900940573;0,0375667910859405;1,59229879168364;-1,0178403750722;1,6414352632588;-0,554616415400618;-0,523382898788753;30141,0089337524
"Alpha2[24, 2]";1,00003412218255;-2,13763309222503;0,490355593973324;-0,686409660613406;-0,475815906060803;0,115564175814164;1,27599310160928;30636,8766286378
"Beta1";1,00001499788471;-0,784345576205323;-0,774627478637381;0,121842475586271;-1,04019196889476;2,15186234134903;-0,420638343454506;20221,3079056573
"Beta2";1,00004977066704;0,244457771434965;-0,710185893003455;1,70319887724696;0,427847440560209;1,12037267015154;1,07960419180877;28636,150492291
"Gamma1[1, 1]";0,999989945079949;0,453169025570501;-0,365980786291927;0,429801917253137;0,282967622478088;-0,257499926741353;-0,988056867737429;19650,4830289886
"Gamma1[1, 2]";0,999989945079949;-0,453169025570484;0,365980786291911;-0,429801917253104;-0,282967622478123;0,257499926741335;0,988056867737445;19650,4830289886
"Gamma1[2, 1]";1,00004197498014;2,27282315385902;0,222759709479026;-0,109453838377742;-0,903942315024876;0,144325230933364;0,71408095277291;30088,0679035801
"Gamma1[2, 2]";1,00004197498014;-2,272823153859;-0,222759709479009;0,109453838377742;0,903942315024876;-0,144325230933333;-0,71408095277291;30088,0679035801
"Gamma1[3, 1]";0,999992433758136;1,12548467409308;-1,12955403146275;0,917948149897545;1,75893020873577;-0,697354210251339;1,33266271319761;30181,3619382879
"Gamma1[3, 2]";0,999992433758136;-1,12548467409311;1,12955403146275;-0,917948149897517;-1,75893020873582;0,697354210251339;-1,33266271319758;30181,3619382879
"Gamma1[4, 1]";0,999949861835762;0,430407229163333;-0,782961646692447;0,172204690964181;-0,915548747322058;1,28059894659174;-0,646855834680896;30514,1597429116
"Gamma1[4, 2]";0,999949861835762;-0,430407229163296;0,782961646692486;-0,172204690964201;0,915548747322038;-1,2805989465917;0,646855834680915;30514,1597429116
"Gamma1[5, 1]";1,00001383634601;1,38098247390677;1,40568693827083;-2,17139559612957;0,229140874532949;-1,30645115466348;-1,12949436554543;30665,1641975531
"Gamma1[5, 2]";1,00001383634601;-1,38098247390675;-1,40568693827082;2,17139559612957;-0,229140874532949;1,30645115466348;1,12949436554543;30665,1641975531
"Gamma1[6, 1]";1,00008492338418;1,11949234907389;-0,683040380987942;0,152786662296308;1,15268096054892;-0,808747348105296;-0,604057996077031;30091,1827093355
